mode,task_id,episode,initial_state_id,environment_step,selected_horizon,execution_horizon,wall_ms,policy_ms,server_ms,predictor_ms,batched_teacher_ms,harp_residual_ms,harp_gripper_event_ms,selector_json
ordered_midchunk_masked,4,341,341,120,15,15,124.13014378398657,111.92171694710851,122.346349991858,6.403348874300718,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.117256760597229,0.09795711189508438,0.33140668272972107,0.20044946670532227,0.2529299259185791],""ordered_continuation_logits"":[2.0186684131622314,2.080881357192993,0.31338298320770264,0.23255035281181335],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.12,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":15,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,4,341,341,135,25,25,121.13470863550901,108.77460520714521,119.44005405530334,6.080043967813253,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.11552540212869644,0.06216708943247795,0.2836417257785797,0.22082120180130005,0.31784456968307495],""ordered_continuation_logits"":[2.035503387451172,2.5822887420654297,0.6413834095001221,0.3642091155052185],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.135,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,4,341,341,160,15,15,120.98992336541414,108.42696810141206,118.94947104156017,6.343608722090721,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.20489636063575745,0.1523103564977646,0.2944006025791168,0.26128214597702026,0.08711054921150208],""ordered_continuation_logits"":[1.3559682369232178,1.439902901649475,0.16838887333869934,-1.0984227657318115],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.16,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":15,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,4,341,341,175,20,15,121.50128791108727,108.62583713606,119.79107838124037,6.116912700235844,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.1409296840429306,0.13001133501529694,0.21576236188411713,0.2727724015712738,0.2405242621898651],""ordered_continuation_logits"":[1.8075897693634033,1.7241331338882446,0.8666764497756958,-0.12581676244735718],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.175,""budget_fraction"":0.5,""midchunk_checked"":true,""replanned_early"":true,""nominal_horizon"":20,""midchunk_check_after"":15,""midchunk_check_schedule"":""gripper_event"",""midchunk_environment_step"":190,""midchunk_monitor_ms"":0.22066012024879456,""midchunk_monitor"":{""replan_gain"":0.14902254939079285,""threshold"":0.027104230597615242,""replan"":true,""variant"":""masked""}}"
ordered_midchunk_masked,4,341,341,190,25,25,122.40772601217031,109.5941923558712,120.49702880904078,6.265521980822086,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.11287802457809448,0.09475541114807129,0.18643471598625183,0.2563260495662689,0.3496057689189911],""ordered_continuation_logits"":[2.0616748332977295,2.123725175857544,1.178686499595642,0.3103558123111725],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.19,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,4,341,341,215,20,20,121.27345567569137,108.64125890657306,119.40980516374111,6.216689944267273,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.12368743866682053,0.10393134504556656,0.13583356142044067,0.33459770679473877,0.30194994807243347],""ordered_continuation_logits"":[1.9579651355743408,2.0057477951049805,1.5446289777755737,-0.10266762971878052],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.215,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,4,341,341,235,20,4,120.56946521624923,108.62567694857717,118.9440032467246,6.113608833402395,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.11509983986616135,0.12239181995391846,0.11662909388542175,0.3641468286514282,0.2817324101924896],""ordered_continuation_logits"":[2.039674758911133,1.8293859958648682,1.7116137742996216,-0.2565993368625641],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.235,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":15,""midchunk_check_schedule"":""gripper_event""}"
ordered_transformer,4,341,341,10,25,25,125.33988431096077,111.63415992632508,122.96029599383473,6.434335373342037,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.16847407817840576,0.1458509862422943,0.17403197288513184,0.2306303232908249,0.2810126841068268],""ordered_continuation_logits"":[1.5964806079864502,1.5478181838989258,1.078387975692749,0.19758374989032745],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5}"
ordered_transformer,4,341,341,35,15,15,120.87323516607285,108.26493380591273,118.94250102341175,6.377044133841991,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.14641015231609344,0.23267820477485657,0.3188517987728119,0.1946106255054474,0.1074492335319519],""ordered_continuation_logits"":[1.7630388736724854,0.9815325140953064,-0.05410122126340866,-0.5939821004867554],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5}"
ordered_transformer,4,341,341,50,25,25,121.01855501532555,108.45060274004936,118.90658689662814,6.189106963574886,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.12797777354717255,0.11554663628339767,0.21858462691307068,0.21389243006706238,0.32399845123291016],""ordered_continuation_logits"":[1.9189584255218506,1.8789961338043213,0.9004826545715332,0.4152655303478241],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.05,""budget_fraction"":0.5}"
ordered_transformer,4,341,341,75,15,15,122.12260207161307,108.64895302802324,119.9779468588531,6.235390901565552,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.24904486536979675,0.21579407155513763,0.36039066314697266,0.10745261609554291,0.06731787323951721],""ordered_continuation_logits"":[1.103713035583496,0.9082432389259338,-0.7237149477005005,-0.46762415766716003],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.075,""budget_fraction"":0.5}"
ordered_transformer,4,341,341,90,15,15,121.80164270102978,109.18706329539418,119.99387806281447,6.220777984708548,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.09432335197925568,0.18869329988956451,0.3658588230609894,0.22879910469055176,0.12232539057731628],""ordered_continuation_logits"":[2.261953592300415,1.3349297046661377,-0.04110681265592575,-0.6261597275733948],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.09,""budget_fraction"":0.5}"
ordered_transformer,4,341,341,105,25,25,121.07097543776035,108.88823214918375,119.27709402516484,6.121515296399593,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.08564206212759018,0.0922073945403099,0.27138522267341614,0.2693163752555847,0.28144893050193787],""ordered_continuation_logits"":[2.3680455684661865,2.187883138656616,0.707769513130188,0.04406413808465004],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.105,""budget_fraction"":0.5}"
ordered_transformer,4,341,341,130,15,15,123.24559222906828,110.31591100618243,121.26918882131577,6.243083160370588,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.26264894008636475,0.10627973824739456,0.37999823689460754,0.16128896176815033,0.0897841602563858],""ordered_continuation_logits"":[1.0322458744049072,1.7813441753387451,-0.4144223928451538,-0.585788905620575],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.13,""budget_fraction"":0.5}"
ordered_transformer,4,341,341,145,25,25,120.55816315114498,107.79162915423512,118.70360607281327,6.236332934349775,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1513209193944931,0.047552041709423065,0.26396453380584717,0.26699259877204895,0.2701699435710907],""ordered_continuation_logits"":[1.724278211593628,2.82419490814209,0.7104859352111816,0.011830125004053116],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.145,""budget_fraction"":0.5}"
ordered_transformer,4,341,341,170,15,15,119.17050369083881,107.36086405813694,117.49859061092138,6.073527969419956,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.18049094080924988,0.18577004969120026,0.31106919050216675,0.23862309753894806,0.08404669910669327],""ordered_continuation_logits"":[1.5130248069763184,1.2271275520324707,0.0366140678524971,-1.0435125827789307],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.17,""budget_fraction"":0.5}"
ordered_transformer,4,341,341,185,25,25,123.27764881774783,110.33155582845211,121.33046705275774,7.919355295598507,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1374070942401886,0.10749095678329468,0.17599685490131378,0.26558342576026917,0.3135216236114502],""ordered_continuation_logits"":[1.8369946479797363,1.9494459629058838,1.191017746925354,0.16593927145004272],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.185,""budget_fraction"":0.5}"
ordered_transformer,4,341,341,210,20,20,118.84678108617663,107.08269383758307,116.92405212670565,6.333979777991772,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.11717160791158676,0.0953092947602272,0.1278577595949173,0.34791356325149536,0.3117476999759674],""ordered_continuation_logits"":[2.019491195678711,2.111760139465332,1.6408079862594604,-0.10975992679595947],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.21,""budget_fraction"":0.5}"
ordered_transformer,4,341,341,230,20,20,121.46086804568768,109.09266583621502,119.56713115796447,6.171732675284147,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.11627252399921417,0.12661492824554443,0.12132856994867325,0.35416704416275024,0.2816169559955597],""ordered_continuation_logits"":[2.028212070465088,1.7883615493774414,1.6563564538955688,-0.22922080755233765],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.23,""budget_fraction"":0.5}"
ordered_transformer,4,342,342,10,25,25,122.47487809509039,109.54918060451746,120.43472519144416,6.2582409009337425,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1708788424730301,0.13995663821697235,0.16571606695652008,0.23821623623371124,0.28523218631744385],""ordered_continuation_logits"":[1.579411506652832,1.5941472053527832,1.1501625776290894,0.18012475967407227],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5}"
ordered_transformer,4,342,342,35,15,15,120.15944300219417,107.74137265980244,118.33362001925707,6.080711260437965,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.18141566216945648,0.2426501214504242,0.3694262206554413,0.14434877038002014,0.062159132212400436],""ordered_continuation_logits"":[1.5067853927612305,0.8643727898597717,-0.5816124677658081,-0.842534601688385],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5}"
ordered_transformer,4,342,342,50,25,25,120.83633663132787,108.46205009147525,118.7653336673975,6.147188134491444,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1311139166355133,0.11819450557231903,0.26007896661758423,0.20276951789855957,0.2878430187702179],""ordered_continuation_logits"":[1.8911452293395996,1.848663330078125,0.634669303894043,0.3503454327583313],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.05,""budget_fraction"":0.5}"
ordered_transformer,4,342,342,75,15,15,123.61983256414533,110.90345913544297,121.72137666493654,6.266965065151453,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.27284571528434753,0.17231887578964233,0.3770829141139984,0.10380005091428757,0.07395242154598236],""ordered_continuation_logits"":[0.980232298374176,1.1693247556686401,-0.7520731091499329,-0.3390447199344635],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.075,""budget_fraction"":0.5}"
ordered_transformer,4,342,342,90,25,25,119.74262213334441,107.58350091055036,117.89048509672284,6.322104018181562,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.06195935234427452,0.09991882741451263,0.2164207547903061,0.2954086661338806,0.3262925148010254],""ordered_continuation_logits"":[2.7173147201538086,2.126805543899536,1.0552352666854858,0.09943452477455139],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.09,""budget_fraction"":0.5}"
ordered_transformer,4,342,342,115,15,15,120.04299042746425,108.9875791221857,118.35809517651796,6.168943829834461,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.13546861708164215,0.16137972474098206,0.3650234639644623,0.24825792014598846,0.08987032622098923],""ordered_continuation_logits"":[1.853447675704956,1.4718126058578491,-0.07653645426034927,-1.0161006450653076],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.115,""budget_fraction"":0.5}"
ordered_transformer,4,342,342,130,25,25,119.92750177159905,107.70711908116937,118.08399483561516,5.907841958105564,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.089165098965168,0.07835470139980316,0.28444910049438477,0.22211189568042755,0.3259192407131195],""ordered_continuation_logits"":[2.3238720893859863,2.363163471221924,0.6557776927947998,0.3834683895111084],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.13,""budget_fraction"":0.5}"
ordered_transformer,4,342,342,155,15,15,119.7473700158298,108.49652579054236,117.9881184361875,6.138904020190239,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.3057021200656891,0.10384363681077957,0.418645441532135,0.1331556886434555,0.038652971386909485],""ordered_continuation_logits"":[0.8202896118164062,1.738005518913269,-0.8906430602073669,-1.236895203590393],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.155,""budget_fraction"":0.5}"
ordered_transformer,4,342,342,170,15,15,120.7106220535934,108.79528103396297,119.10987179726362,6.178806070238352,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.13233937323093414,0.08429465442895889,0.2991890609264374,0.2561962902545929,0.2279805988073349],""ordered_continuation_logits"":[1.880431056022644,2.229281425476074,0.4813746213912964,-0.11668333411216736],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.17,""budget_fraction"":0.5}"
ordered_transformer,4,342,342,185,20,20,120.04145560786128,108.35192818194628,118.39244095608592,6.083247251808643,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1041441410779953,0.1357162892818451,0.18267159163951874,0.32218286395072937,0.2552851140499115],""ordered_continuation_logits"":[2.152003526687622,1.722935438156128,1.1509629487991333,-0.23273810744285583],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.185,""budget_fraction"":0.5}"
ordered_transformer,4,342,342,205,25,25,122.55884800106287,109.68805197626352,120.61053700745106,6.260458379983902,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1285446435213089,0.1120072603225708,0.16127429902553558,0.2776031792163849,0.32057061791419983],""ordered_continuation_logits"":[1.9138884544372559,1.9140284061431885,1.3107746839523315,0.14390984177589417],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.205,""budget_fraction"":0.5}"
ordered_transformer,4,342,342,230,20,20,119.54964278265834,107.27929696440697,117.83938389271498,6.107258144766092,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.14689578115940094,0.09440242499113083,0.1560041755437851,0.31872639060020447,0.28397122025489807],""ordered_continuation_logits"":[1.7591583728790283,2.0840420722961426,1.3515328168869019,-0.11546018719673157],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.23,""budget_fraction"":0.5}"
ordered_midchunk_masked,4,342,342,10,25,25,122.90528742596507,109.91060175001621,120.91227900236845,6.1489189974963665,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.1708788424730301,0.13995663821697235,0.16571606695652008,0.23821623623371124,0.28523218631744385],""ordered_continuation_logits"":[1.579411506652832,1.5941472053527832,1.1501625776290894,0.18012475967407227],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,4,342,342,35,15,15,125.7276120595634,112.89382493123412,123.85527603328228,6.127648986876011,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.18141566216945648,0.2426501214504242,0.3694262206554413,0.14434877038002014,0.062159132212400436],""ordered_continuation_logits"":[1.5067853927612305,0.8643727898597717,-0.5816124677658081,-0.842534601688385],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":15,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,4,342,342,50,25,25,123.22641396895051,110.91554863378406,121.51377694681287,6.103942170739174,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.1311139166355133,0.11819450557231903,0.26007896661758423,0.20276951789855957,0.2878430187702179],""ordered_continuation_logits"":[1.8911452293395996,1.848663330078125,0.634669303894043,0.3503454327583313],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.05,""budget_fraction"":0.5,""midchunk_checked"":true,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":10,""midchunk_check_schedule"":""gripper_event"",""midchunk_environment_step"":60,""midchunk_monitor_ms"":0.22644083946943283,""midchunk_monitor"":{""replan_gain"":-0.016502032056450844,""threshold"":0.027104230597615242,""replan"":false,""variant"":""masked""}}"
